InvoiceNo,Date,Month,Day,weekday/weekend,Year Qrt,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode,Revenue,Total cost,Profit margin,
INV1010300,"Friday, April 12, 2024",Apr,Friday,Weekday,2024-Q2,STR041,PRD0065,Accessories,3,6199.23,20,1929.23,Returning,Cash,18597.69,5787.69,12810,
INV1010301,"Saturday, August 17, 2024",Aug,Saturday,Weekend,2024-Q3,STR024,PRD0092,Shoes,5,7200.37,10,1088.98,Returning,Cash,36001.85,5444.9,30556.95,
INV1010302,"Wednesday, March 27, 2024",Mar,Wednesday,Weekday,2024-Q1,STR016,PRD0059,Accessories,5,3044.44,20,490.67,Returning,Card,15222.2,2453.35,12768.85,
INV1010303,"Monday, September 15, 2025",Sep,Monday,Weekday,2025-Q3,STR033,PRD0066,Accessories,2,3151.66,0,1690.75,Returning,Cash,6303.32,3381.5,2921.82,
INV1010304,"Wednesday, September 17, 2025",Sep,Wednesday,Weekday,2025-Q3,STR014,PRD0056,Accessories,1,9194.47,5,1196.33,Returning,Digital,9194.47,1196.33,7998.14,
INV1010305,"Sunday, October 13, 2024",Oct,Sunday,Weekend,2024-Q4,STR031,PRD0019,Clothing,4,2966,0,1891.68,New,Cash,11864,7566.72,4297.28,
INV1010306,"Saturday, December 28, 2024",Dec,Saturday,Weekend,2024-Q4,STR036,PRD0027,Clothing,5,2308.83,5,318.03,Returning,Digital,11544.15,1590.15,9954,
INV1010307,"Tuesday, August 12, 2025",Aug,Tuesday,Weekday,2025-Q3,STR027,PRD0004,Clothing,6,3081.73,30,436.53,Returning,Digital,18490.38,2619.18,15871.2,
INV1010308,"Saturday, February 24, 2024",Feb,Saturday,Weekend,2024-Q1,STR012,PRD0025,Clothing,9,1212.3,25,1960.33,Returning,Card,10910.7,17642.97,-6732.27,
INV1010309,"Saturday, April 5, 2025",Apr,Saturday,Weekend,2025-Q2,STR035,PRD0039,Clothing,3,3458.6,5,1423.8,New,Card,10375.8,4271.4,6104.4,
INV1010310,"Sunday, April 13, 2025",Apr,Sunday,Weekend,2025-Q2,STR046,PRD0077,Accessories,2,419.51,0,1959.05,Returning,Digital,839.02,3918.1,-3079.08,
INV1010311,"Wednesday, February 28, 2024",Feb,Wednesday,Weekday,2024-Q1,STR029,PRD0070,Accessories,3,4623.64,0,622.08,Returning,Digital,13870.92,1866.24,12004.68,
INV1010312,"Tuesday, April 15, 2025",Apr,Tuesday,Weekday,2025-Q2,STR015,PRD0051,Accessories,1,4595.12,0,781.06,New,Digital,4595.12,781.06,3814.06,
INV1010313,"Sunday, March 16, 2025",Mar,Sunday,Weekend,2025-Q1,STR025,PRD0061,Accessories,7,6992.88,30,2357.72,New,Digital,48950.16,16504.04,32446.12,
INV1010314,"Wednesday, July 17, 2024",Jul,Wednesday,Weekday,2024-Q3,STR003,PRD0016,Clothing,6,2487.02,5,1291.01,Returning,Card,14922.12,7746.06,7176.06,
INV1010315,"Saturday, May 11, 2024",May,Saturday,Weekend,2024-Q2,STR038,PRD0049,Accessories,3,1125.49,0,1399.89,New,Card,3376.47,4199.67,-823.2,
INV1010316,"Wednesday, November 13, 2024",Nov,Wednesday,Weekday,2024-Q4,STR020,PRD0067,Accessories,4,7007.12,5,498.08,Returning,Cash,28028.48,1992.32,26036.16,
INV1010317,"Friday, March 1, 2024",Mar,Friday,Weekday,2024-Q1,STR014,PRD0063,Accessories,2,6294.02,0,1389.26,Returning,Digital,12588.04,2778.52,9809.52,
INV1010318,"Friday, August 9, 2024",Aug,Friday,Weekday,2024-Q3,STR022,PRD0045,Accessories,3,8016.6,5,224.67,Returning,Cash,24049.8,674.01,23375.79,
INV1010319,"Sunday, December 31, 2023",Dec,Sunday,Weekend,2023-Q4,STR004,PRD0090,Shoes,9,2198.8,20,170.09,Returning,Cash,19789.2,1530.81,18258.39,
INV1010320,"Sunday, July 27, 2025",Jul,Sunday,Weekend,2025-Q3,STR015,PRD0042,Accessories,1,2068.85,0,196.53,Returning,Card,2068.85,196.53,1872.32,
INV1010321,"Wednesday, April 30, 2025",Apr,Wednesday,Weekday,2025-Q2,STR003,PRD0032,Clothing,5,3948.73,20,1329.6,New,Card,19743.65,6648,13095.65,
INV1010322,"Saturday, November 1, 2025",Nov,Saturday,Weekend,2025-Q4,STR026,PRD0009,Clothing,5,525.27,0,918.45,Returning,Card,2626.35,4592.25,-1965.9,
INV1010323,"Saturday, May 3, 2025",May,Saturday,Weekend,2025-Q2,STR046,PRD0114,Shoes,3,5044.76,0,481.74,Returning,Card,15134.28,1445.22,13689.06,
INV1010324,"Sunday, August 3, 2025",Aug,Sunday,Weekend,2025-Q3,STR020,PRD0074,Accessories,5,6467.09,0,589.24,Returning,Card,32335.45,2946.2,29389.25,
INV1010325,"Friday, November 7, 2025",Nov,Friday,Weekday,2025-Q4,STR041,PRD0029,Clothing,3,1103.63,5,1681.56,Returning,Digital,3310.89,5044.68,-1733.79,
INV1010326,"Wednesday, December 18, 2024",Dec,Wednesday,Weekday,2024-Q4,STR012,PRD0016,Clothing,4,3701.07,15,1240.42,Returning,Card,14804.28,4961.68,9842.6,
INV1010327,"Tuesday, October 14, 2025",Oct,Tuesday,Weekday,2025-Q4,STR046,PRD0069,Accessories,4,8897.87,5,657.27,Returning,Card,35591.48,2629.08,32962.4,
INV1010328,"Sunday, July 13, 2025",Jul,Sunday,Weekend,2025-Q3,STR022,PRD0054,Accessories,2,3414.64,15,1883.19,Returning,Digital,6829.28,3766.38,3062.9,
INV1010329,"Sunday, June 30, 2024",Jun,Sunday,Weekend,2024-Q2,STR014,PRD0045,Accessories,5,4517.2,0,295.79,Returning,Cash,22586,1478.95,21107.05,
INV1010330,"Thursday, February 20, 2025",Feb,Thursday,Weekday,2025-Q1,STR028,PRD0076,Accessories,3,7134.16,10,835.56,Returning,Digital,21402.48,2506.68,18895.8,
INV1010331,"Thursday, January 16, 2025",Jan,Thursday,Weekday,2025-Q1,STR022,PRD0063,Accessories,3,7026.92,5,1154.61,Returning,Cash,21080.76,3463.83,17616.93,
INV1010332,"Thursday, January 23, 2025",Jan,Thursday,Weekday,2025-Q1,STR025,PRD0024,Clothing,2,1309.01,0,445.23,Returning,Card,2618.02,890.46,1727.56,
INV1010333,"Friday, April 19, 2024",Apr,Friday,Weekday,2024-Q2,STR049,PRD0005,Clothing,3,3386.4,0,1332.04,Returning,Digital,10159.2,3996.12,6163.08,
INV1010334,"Saturday, February 24, 2024",Feb,Saturday,Weekend,2024-Q1,STR041,PRD0085,Shoes,6,5259.57,15,1019.4,New,Digital,31557.42,6116.4,25441.02,
INV1010335,"Tuesday, April 16, 2024",Apr,Tuesday,Weekday,2024-Q2,STR031,PRD0078,Accessories,2,6676.17,5,1153.44,Returning,Digital,13352.34,2306.88,11045.46,
INV1010336,"Saturday, March 16, 2024",Mar,Saturday,Weekend,2024-Q1,STR012,PRD0021,Clothing,7,3957.08,25,1674.05,New,Cash,27699.56,11718.35,15981.21,
INV1010337,"Tuesday, June 4, 2024",Jun,Tuesday,Weekday,2024-Q2,STR009,PRD0105,Shoes,2,3393.75,0,493.21,New,Digital,6787.5,986.42,5801.08,
INV1010338,"Sunday, March 31, 2024",Mar,Sunday,Weekend,2024-Q1,STR042,PRD0016,Clothing,2,2767.94,20,1238.99,Returning,Card,5535.88,2477.98,3057.9,
INV1010339,"Sunday, November 17, 2024",Nov,Sunday,Weekend,2024-Q4,STR049,PRD0098,Shoes,5,7943.2,5,988.5,Returning,Card,39716,4942.5,34773.5,
INV1010340,"Thursday, October 30, 2025",Oct,Thursday,Weekday,2025-Q4,STR008,PRD0070,Accessories,3,6344.7,15,728.36,Returning,Digital,19034.1,2185.08,16849.02,
INV1010341,"Monday, August 18, 2025",Aug,Monday,Weekday,2025-Q3,STR029,PRD0058,Accessories,2,4398.19,0,1529.69,Returning,Cash,8796.38,3059.38,5737,
INV1010342,"Saturday, March 23, 2024",Mar,Saturday,Weekend,2024-Q1,STR024,PRD0043,Accessories,3,1029.05,0,604.15,New,Card,3087.15,1812.45,1274.7,
INV1010343,"Friday, May 16, 2025",May,Friday,Weekday,2025-Q2,STR019,PRD0078,Accessories,2,6496.43,5,1059.07,Returning,Cash,12992.86,2118.14,10874.72,
INV1010344,"Monday, January 29, 2024",Jan,Monday,Weekday,2024-Q1,STR042,PRD0004,Clothing,1,2885.74,0,541.98,Returning,Digital,2885.74,541.98,2343.76,
INV1010345,"Friday, May 10, 2024",May,Friday,Weekday,2024-Q2,STR040,PRD0025,Clothing,2,4771.69,10,2239.33,Returning,Card,9543.38,4478.66,5064.72,
INV1010346,"Monday, July 28, 2025",Jul,Monday,Weekday,2025-Q3,STR034,PRD0021,Clothing,2,4039.9,0,1791.01,Returning,Digital,8079.8,3582.02,4497.78,
INV1010347,"Tuesday, April 30, 2024",Apr,Tuesday,Weekday,2024-Q2,STR030,PRD0067,Accessories,2,2935.31,5,592.88,Returning,Digital,5870.62,1185.76,4684.86,
INV1010348,"Wednesday, July 3, 2024",Jul,Wednesday,Weekday,2024-Q3,STR010,PRD0044,Accessories,3,8565.45,0,759.41,Returning,Digital,25696.35,2278.23,23418.12,
INV1010349,"Sunday, March 16, 2025",Mar,Sunday,Weekend,2025-Q1,STR035,PRD0011,Clothing,1,1909.41,0,589.4,Returning,Cash,1909.41,589.4,1320.01,
INV1010350,"Friday, June 21, 2024",Jun,Friday,Weekday,2024-Q2,STR015,PRD0110,Shoes,1,3373.63,5,1745.74,Returning,Digital,3373.63,1745.74,1627.89,
INV1010351,"Friday, December 6, 2024",Dec,Friday,Weekday,2024-Q4,STR004,PRD0092,Shoes,5,3268.54,5,1420.7,New,Cash,16342.7,7103.5,9239.2,
INV1010352,"Friday, October 11, 2024",Oct,Friday,Weekday,2024-Q4,STR011,PRD0112,Shoes,4,4694.97,0,690.82,Returning,Card,18779.88,2763.28,16016.6,
INV1010353,"Sunday, January 5, 2025",Jan,Sunday,Weekend,2025-Q1,STR041,PRD0009,Clothing,7,1092.18,20,1000.55,Returning,Cash,7645.26,7003.85,641.41,
INV1010354,"Saturday, November 2, 2024",Nov,Saturday,Weekend,2024-Q4,STR011,PRD0047,Accessories,5,3125.12,0,238.95,Returning,Card,15625.6,1194.75,14430.85,
INV1010355,"Friday, May 30, 2025",May,Friday,Weekday,2025-Q2,STR049,PRD0033,Clothing,3,3458.69,0,948.25,Returning,Cash,10376.07,2844.75,7531.32,
INV1010356,"Friday, March 29, 2024",Mar,Friday,Weekday,2024-Q1,STR033,PRD0019,Clothing,7,1059.08,25,1791.82,New,Card,7413.56,12542.74,-5129.18,
INV1010357,"Tuesday, December 17, 2024",Dec,Tuesday,Weekday,2024-Q4,STR028,PRD0070,Accessories,4,8978.67,0,648.77,Returning,Cash,35914.68,2595.08,33319.6,
INV1010358,"Tuesday, June 4, 2024",Jun,Tuesday,Weekday,2024-Q2,STR026,PRD0045,Accessories,4,4007.11,10,228,Returning,Card,16028.44,912,15116.44,
INV1010359,"Saturday, August 2, 2025",Aug,Saturday,Weekend,2025-Q3,STR017,PRD0042,Accessories,4,8585.51,15,156.11,Returning,Card,34342.04,624.44,33717.6,
INV1010360,"Sunday, April 14, 2024",Apr,Sunday,Weekend,2024-Q2,STR012,PRD0057,Accessories,10,1672.48,20,359.36,Returning,Digital,16724.8,3593.6,13131.2,
INV1010361,"Wednesday, February 21, 2024",Feb,Wednesday,Weekday,2024-Q1,STR023,PRD0073,Accessories,2,5967.49,0,1767.22,New,Card,11934.98,3534.44,8400.54,
INV1010362,"Tuesday, November 18, 2025",Nov,Tuesday,Weekday,2025-Q4,STR021,PRD0094,Shoes,6,4188.02,0,790.12,Returning,Card,25128.12,4740.72,20387.4,
INV1010363,"Tuesday, July 22, 2025",Jul,Tuesday,Weekday,2025-Q3,STR024,PRD0088,Shoes,4,865.06,20,972.57,New,Card,3460.24,3890.28,-430.04,
INV1010364,"Sunday, June 22, 2025",Jun,Sunday,Weekend,2025-Q2,STR026,PRD0005,Clothing,6,1014.45,30,1486.93,New,Cash,6086.7,8921.58,-2834.88,
INV1010365,"Thursday, October 24, 2024",Oct,Thursday,Weekday,2024-Q4,STR027,PRD0017,Clothing,5,3082.07,5,557.21,New,Card,15410.35,2786.05,12624.3,
INV1010366,"Friday, June 6, 2025",Jun,Friday,Weekday,2025-Q2,STR005,PRD0114,Shoes,5,4377.29,20,481.04,Returning,Card,21886.45,2405.2,19481.25,
INV1010367,"Wednesday, January 29, 2025",Jan,Wednesday,Weekday,2025-Q1,STR046,PRD0001,Clothing,4,529.86,0,1161.47,New,Card,2119.44,4645.88,-2526.44,
INV1010368,"Thursday, May 30, 2024",May,Thursday,Weekday,2024-Q2,STR017,PRD0076,Accessories,3,3772.91,5,773.63,Returning,Digital,11318.73,2320.89,8997.84,
INV1010369,"Friday, April 12, 2024",Apr,Friday,Weekday,2024-Q2,STR009,PRD0077,Accessories,2,9996.47,0,1970.58,Returning,Digital,19992.94,3941.16,16051.78,
INV1010370,"Sunday, May 11, 2025",May,Sunday,Weekend,2025-Q2,STR002,PRD0013,Clothing,3,2568.79,15,174.7,New,Card,7706.37,524.1,7182.27,
INV1010371,"Tuesday, May 6, 2025",May,Tuesday,Weekday,2025-Q2,STR008,PRD0029,Clothing,2,1129.41,10,1808.39,Returning,Cash,2258.82,3616.78,-1357.96,
INV1010372,"Thursday, June 6, 2024",Jun,Thursday,Weekday,2024-Q2,STR046,PRD0029,Clothing,1,4788.17,5,1696.09,Returning,Digital,4788.17,1696.09,3092.08,
INV1010373,"Thursday, December 5, 2024",Dec,Thursday,Weekday,2024-Q4,STR027,PRD0001,Clothing,6,2170.21,20,1080.71,Returning,Digital,13021.26,6484.26,6537,
INV1010374,"Saturday, August 31, 2024",Aug,Saturday,Weekend,2024-Q3,STR013,PRD0100,Shoes,5,2194.11,10,1922.18,Returning,Card,10970.55,9610.9,1359.65,
INV1010375,"Wednesday, September 4, 2024",Sep,Wednesday,Weekday,2024-Q3,STR027,PRD0028,Clothing,1,3891.31,0,332.24,Returning,Digital,3891.31,332.24,3559.07,
INV1010376,"Monday, February 12, 2024",Feb,Monday,Weekday,2024-Q1,STR036,PRD0052,Accessories,4,6745.77,5,552.15,Returning,Cash,26983.08,2208.6,24774.48,
INV1010377,"Tuesday, January 7, 2025",Jan,Tuesday,Weekday,2025-Q1,STR028,PRD0019,Clothing,5,953.2,30,1426.81,Returning,Cash,4766,7134.05,-2368.05,
INV1010378,"Tuesday, December 24, 2024",Dec,Tuesday,Weekday,2024-Q4,STR041,PRD0077,Accessories,3,7063.58,0,1514.72,New,Cash,21190.74,4544.16,16646.58,
INV1010379,"Friday, July 25, 2025",Jul,Friday,Weekday,2025-Q3,STR015,PRD0049,Accessories,3,8242.68,25,1324.03,New,Card,24728.04,3972.09,20755.95,
INV1010380,"Sunday, December 15, 2024",Dec,Sunday,Weekend,2024-Q4,STR032,PRD0046,Accessories,5,8296.93,10,562.5,Returning,Cash,41484.65,2812.5,38672.15,
INV1010381,"Monday, December 9, 2024",Dec,Monday,Weekday,2024-Q4,STR022,PRD0104,Shoes,4,1946.28,25,1044.9,Returning,Card,7785.12,4179.6,3605.52,
INV1010382,"Friday, April 18, 2025",Apr,Friday,Weekday,2025-Q2,STR013,PRD0024,Clothing,2,2933.41,0,446.16,Returning,Digital,5866.82,892.32,4974.5,
INV1010383,"Saturday, August 17, 2024",Aug,Saturday,Weekend,2024-Q3,STR017,PRD0013,Clothing,5,2989.16,10,154.52,Returning,Cash,14945.8,772.6,14173.2,
INV1010384,"Wednesday, December 18, 2024",Dec,Wednesday,Weekday,2024-Q4,STR019,PRD0014,Clothing,4,2926.34,0,505.75,Returning,Card,11705.36,2023,9682.36,
INV1010385,"Saturday, June 15, 2024",Jun,Saturday,Weekend,2024-Q2,STR009,PRD0057,Accessories,1,9663.82,0,375.61,Returning,Card,9663.82,375.61,9288.21,
INV1010386,"Wednesday, July 23, 2025",Jul,Wednesday,Weekday,2025-Q3,STR001,PRD0008,Clothing,3,3952.37,10,289.75,New,Digital,11857.11,869.25,10987.86,
INV1010387,"Thursday, October 17, 2024",Oct,Thursday,Weekday,2024-Q4,STR040,PRD0113,Shoes,10,2615.91,10,1162.61,Returning,Card,26159.1,11626.1,14533,
INV1010388,"Tuesday, October 1, 2024",Oct,Tuesday,Weekday,2024-Q4,STR040,PRD0069,Accessories,5,1096.98,0,835.3,Returning,Card,5484.9,4176.5,1308.4,
INV1010389,"Monday, September 1, 2025",Sep,Monday,Weekday,2025-Q3,STR039,PRD0004,Clothing,3,4215.39,5,516.73,Returning,Card,12646.17,1550.19,11095.98,
INV1010390,"Saturday, March 2, 2024",Mar,Saturday,Weekend,2024-Q1,STR027,PRD0075,Accessories,3,4543.49,5,1423.56,Returning,Cash,13630.47,4270.68,9359.79,
INV1010391,"Friday, February 14, 2025",Feb,Friday,Weekday,2025-Q1,STR031,PRD0040,Clothing,4,634.21,0,1040.58,Returning,Cash,2536.84,4162.32,-1625.48,
INV1010392,"Wednesday, September 24, 2025",Sep,Wednesday,Weekday,2025-Q3,STR002,PRD0098,Shoes,4,875.28,25,1211.4,New,Digital,3501.12,4845.6,-1344.48,
INV1010393,"Saturday, February 22, 2025",Feb,Saturday,Weekend,2025-Q1,STR039,PRD0038,Clothing,2,3953.15,5,1184.46,New,Card,7906.3,2368.92,5537.38,
INV1010394,"Tuesday, July 29, 2025",Jul,Tuesday,Weekday,2025-Q3,STR046,PRD0102,Shoes,3,1265.18,0,1447.9,Returning,Cash,3795.54,4343.7,-548.16,
INV1010395,"Wednesday, June 19, 2024",Jun,Wednesday,Weekday,2024-Q2,STR040,PRD0046,Accessories,2,5198.96,0,496.02,Returning,Card,10397.92,992.04,9405.88,
INV1010396,"Wednesday, December 27, 2023",Dec,Wednesday,Weekday,2023-Q4,STR026,PRD0010,Clothing,6,2061.64,0,128.02,Returning,Card,12369.84,768.12,11601.72,
INV1010397,"Thursday, February 27, 2025",Feb,Thursday,Weekday,2025-Q1,STR002,PRD0062,Accessories,1,2977.84,5,1334.65,New,Digital,2977.84,1334.65,1643.19,
INV1010398,"Saturday, October 12, 2024",Oct,Saturday,Weekend,2024-Q4,STR018,PRD0062,Accessories,8,9899.99,0,1100.72,Returning,Digital,79199.92,8805.76,70394.16,
INV1010399,"Saturday, March 16, 2024",Mar,Saturday,Weekend,2024-Q1,STR047,PRD0114,Shoes,3,4778.28,0,377.09,Returning,Card,14334.84,1131.27,13203.57,
INV1010400,"Thursday, May 15, 2025",May,Thursday,Weekday,2025-Q2,STR029,PRD0057,Accessories,1,7954.5,5,379.24,Returning,Digital,7954.5,379.24,7575.26,
INV1010401,"Friday, July 5, 2024",Jul,Friday,Weekday,2024-Q3,STR011,PRD0026,Clothing,2,4541.2,0,739.18,New,Cash,9082.4,1478.36,7604.04,
INV1010402,"Wednesday, August 14, 2024",Aug,Wednesday,Weekday,2024-Q3,STR035,PRD0061,Accessories,1,4318.68,0,2241.76,Returning,Cash,4318.68,2241.76,2076.92,
INV1010403,"Saturday, August 30, 2025",Aug,Saturday,Weekend,2025-Q3,STR029,PRD0077,Accessories,1,8232.13,0,1547.29,Returning,Cash,8232.13,1547.29,6684.84,
INV1010404,"Thursday, April 17, 2025",Apr,Thursday,Weekday,2025-Q2,STR009,PRD0012,Clothing,1,752.26,0,1132.3,Returning,Cash,752.26,1132.3,-380.04,
INV1010405,"Thursday, April 10, 2025",Apr,Thursday,Weekday,2025-Q2,STR026,PRD0115,Shoes,2,4866.99,10,2158.57,New,Digital,9733.98,4317.14,5416.84,
INV1010406,"Thursday, February 15, 2024",Feb,Thursday,Weekday,2024-Q1,STR024,PRD0006,Clothing,2,658.52,0,1275.41,Returning,Card,1317.04,2550.82,-1233.78,
INV1010407,"Sunday, July 13, 2025",Jul,Sunday,Weekend,2025-Q3,STR040,PRD0058,Accessories,2,8315.5,0,1496.98,New,Cash,16631,2993.96,13637.04,
INV1010408,"Tuesday, April 23, 2024",Apr,Tuesday,Weekday,2024-Q2,STR010,PRD0092,Shoes,1,5742.28,0,1359.56,Returning,Cash,5742.28,1359.56,4382.72,
INV1010409,"Saturday, March 9, 2024",Mar,Saturday,Weekend,2024-Q1,STR002,PRD0031,Clothing,2,2821.95,0,1618.99,New,Digital,5643.9,3237.98,2405.92,
INV1010410,"Wednesday, April 24, 2024",Apr,Wednesday,Weekday,2024-Q2,STR022,PRD0038,Clothing,3,686.11,0,1388.23,Returning,Digital,2058.33,4164.69,-2106.36,
INV1010411,"Friday, October 3, 2025",Oct,Friday,Weekday,2025-Q4,STR008,PRD0074,Accessories,3,4808.18,0,674.01,New,Digital,14424.54,2022.03,12402.51,
INV1010412,"Monday, July 7, 2025",Jul,Monday,Weekday,2025-Q3,STR023,PRD0106,Shoes,2,1666.39,20,1438.79,Returning,Cash,3332.78,2877.58,455.2,
INV1010413,"Thursday, January 2, 2025",Jan,Thursday,Weekday,2025-Q1,STR004,PRD0021,Clothing,3,2435.46,5,1434.87,Returning,Card,7306.38,4304.61,3001.77,
INV1010414,"Thursday, October 30, 2025",Oct,Thursday,Weekday,2025-Q4,STR043,PRD0070,Accessories,5,9304.76,5,514.1,Returning,Digital,46523.8,2570.5,43953.3,
INV1010415,"Sunday, January 14, 2024",Jan,Sunday,Weekend,2024-Q1,STR032,PRD0090,Shoes,6,7221.12,0,213.19,New,Digital,43326.72,1279.14,42047.58,
INV1010416,"Saturday, September 21, 2024",Sep,Saturday,Weekend,2024-Q3,STR030,PRD0106,Shoes,1,3330.03,5,1552.78,New,Digital,3330.03,1552.78,1777.25,
INV1010417,"Friday, May 17, 2024",May,Friday,Weekday,2024-Q2,STR039,PRD0053,Accessories,2,3853.99,5,675.33,New,Digital,7707.98,1350.66,6357.32,
INV1010418,"Tuesday, January 7, 2025",Jan,Tuesday,Weekday,2025-Q1,STR004,PRD0002,Clothing,2,4594.45,0,120.59,Returning,Digital,9188.9,241.18,8947.72,
INV1010419,"Thursday, May 15, 2025",May,Thursday,Weekday,2025-Q2,STR018,PRD0094,Shoes,4,6101.13,15,991.16,Returning,Card,24404.52,3964.64,20439.88,
INV1010420,"Monday, September 22, 2025",Sep,Monday,Weekday,2025-Q3,STR037,PRD0014,Clothing,1,3582.81,5,385.14,New,Card,3582.81,385.14,3197.67,
INV1010421,"Sunday, November 2, 2025",Nov,Sunday,Weekend,2025-Q4,STR016,PRD0007,Clothing,6,4208.48,15,1773.91,Returning,Card,25250.88,10643.46,14607.42,
INV1010422,"Friday, November 22, 2024",Nov,Friday,Weekday,2024-Q4,STR047,PRD0028,Clothing,6,584.3,0,310.19,Returning,Cash,3505.8,1861.14,1644.66,
INV1010423,"Monday, September 1, 2025",Sep,Monday,Weekday,2025-Q3,STR014,PRD0016,Clothing,2,1576.43,0,1120.02,Returning,Digital,3152.86,2240.04,912.82,
INV1010424,"Wednesday, May 7, 2025",May,Wednesday,Weekday,2025-Q2,STR021,PRD0069,Accessories,5,5038.84,20,758.76,New,Cash,25194.2,3793.8,21400.4,
INV1010425,"Monday, August 25, 2025",Aug,Monday,Weekday,2025-Q3,STR033,PRD0073,Accessories,3,1492.85,10,1894.82,New,Digital,4478.55,5684.46,-1205.91,
INV1010426,"Wednesday, November 6, 2024",Nov,Wednesday,Weekday,2024-Q4,STR009,PRD0105,Shoes,5,979.78,20,573.09,Returning,Cash,4898.9,2865.45,2033.45,
INV1010427,"Wednesday, October 30, 2024",Oct,Wednesday,Weekday,2024-Q4,STR038,PRD0089,Shoes,5,925.32,10,247.44,Returning,Card,4626.6,1237.2,3389.4,
INV1010428,"Sunday, March 9, 2025",Mar,Sunday,Weekend,2025-Q1,STR001,PRD0028,Clothing,2,4704.51,0,229.59,Returning,Card,9409.02,459.18,8949.84,
INV1010429,"Saturday, September 28, 2024",Sep,Saturday,Weekend,2024-Q3,STR038,PRD0058,Accessories,5,9410.08,5,1770.93,New,Digital,47050.4,8854.65,38195.75,
INV1010430,"Friday, December 1, 2023",Dec,Friday,Weekday,2023-Q4,STR037,PRD0037,Clothing,5,2523.99,10,1367.94,New,Card,12619.95,6839.7,5780.25,
INV1010431,"Monday, February 19, 2024",Feb,Monday,Weekday,2024-Q1,STR040,PRD0015,Clothing,3,1287.63,15,1419.35,Returning,Digital,3862.89,4258.05,-395.16,
INV1010432,"Saturday, August 23, 2025",Aug,Saturday,Weekend,2025-Q3,STR026,PRD0092,Shoes,4,5452.13,5,1312.58,Returning,Cash,21808.52,5250.32,16558.2,
INV1010433,"Wednesday, February 28, 2024",Feb,Wednesday,Weekday,2024-Q1,STR009,PRD0006,Clothing,4,534.11,0,1464.07,New,Digital,2136.44,5856.28,-3719.84,
INV1010434,"Tuesday, June 24, 2025",Jun,Tuesday,Weekday,2025-Q2,STR017,PRD0084,Shoes,2,3543.46,0,1749.2,Returning,Card,7086.92,3498.4,3588.52,
INV1010435,"Friday, October 3, 2025",Oct,Friday,Weekday,2025-Q4,STR009,PRD0093,Shoes,4,4621.86,15,1866.03,Returning,Digital,18487.44,7464.12,11023.32,
INV1010436,"Sunday, November 2, 2025",Nov,Sunday,Weekend,2025-Q4,STR030,PRD0077,Accessories,8,7630.69,15,1670.63,Returning,Cash,61045.52,13365.04,47680.48,
INV1010437,"Thursday, June 20, 2024",Jun,Thursday,Weekday,2024-Q2,STR028,PRD0043,Accessories,4,6401.86,10,433.36,Returning,Cash,25607.44,1733.44,23874,
INV1010438,"Sunday, October 27, 2024",Oct,Sunday,Weekend,2024-Q4,STR031,PRD0022,Clothing,7,1339.26,10,1656.71,New,Card,9374.82,11596.97,-2222.15,
INV1010439,"Friday, February 7, 2025",Feb,Friday,Weekday,2025-Q1,STR032,PRD0052,Accessories,5,9316.44,10,539.6,Returning,Digital,46582.2,2698,43884.2,
INV1010440,"Saturday, June 29, 2024",Jun,Saturday,Weekend,2024-Q2,STR031,PRD0002,Clothing,3,2659.86,5,121.02,New,Card,7979.58,363.06,7616.52,
INV1010441,"Thursday, January 2, 2025",Jan,Thursday,Weekday,2025-Q1,STR009,PRD0087,Shoes,1,4892.14,0,2069.6,Returning,Cash,4892.14,2069.6,2822.54,
INV1010442,"Monday, October 20, 2025",Oct,Monday,Weekday,2025-Q4,STR024,PRD0006,Clothing,5,4517.16,0,1188.19,Returning,Digital,22585.8,5940.95,16644.85,
INV1010443,"Monday, October 6, 2025",Oct,Monday,Weekday,2025-Q4,STR035,PRD0077,Accessories,3,3997.02,5,1890.26,Returning,Digital,11991.06,5670.78,6320.28,
INV1010444,"Thursday, May 2, 2024",May,Thursday,Weekday,2024-Q2,STR002,PRD0053,Accessories,3,9468.22,0,661.49,New,Cash,28404.66,1984.47,26420.19,
INV1010445,"Wednesday, December 20, 2023",Dec,Wednesday,Weekday,2023-Q4,STR047,PRD0015,Clothing,6,4988.74,5,1294.45,New,Digital,29932.44,7766.7,22165.74,
INV1010446,"Wednesday, September 25, 2024",Sep,Wednesday,Weekday,2024-Q3,STR016,PRD0097,Shoes,2,5242.74,0,1767.54,Returning,Digital,10485.48,3535.08,6950.4,
INV1010447,"Tuesday, April 1, 2025",Apr,Tuesday,Weekday,2025-Q2,STR037,PRD0002,Clothing,1,2797.66,0,160.33,Returning,Cash,2797.66,160.33,2637.33,
